github.com/AlDanial/cloc v 2.06  T=0.34 s (1995.2 files/s, 92485.6 lines/s)
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                                                              blank        comment           code
./backend/libs/messenger_lib/src/main/java/br/com/arenco/messenger_lib/services/ArencoSmsService.java                                                                 4              0              9
./backend/libs/messenger_lib/src/test/java/br/com/arenco/messenger_lib/MessengerLibApplicationTests.java                                                              4              0              9
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/SyncLibApplication.java                                                                                  4              0              9
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/services/JobInfoModelService.java                                                                        3              0              9
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/strategies/BoletoResponseStrategy.java                                                                   4              0              9
./backend/libs/sync_lib/src/test/java/br/com/arenco/sync_lib/SyncLibApplicationTests.java                                                                             4              0              9
./backend/notifications/src/main/java/br/com/arenco/notifications/dtos/EmailDto.java                                                                                  2              0              9
./backend/notifications/src/main/java/br/com/arenco/notifications/facades/ArencoMessengerFacade.java                                                                  4              0              9
./backend/notifications/src/test/java/br/com/arenco/notifications/NotificationsApplicationTests.java                                                                  4              0              9
./deploy/autenticacao/stop.sh                                                                                                                                         2              0              9
./deploy/clientes/stop.sh                                                                                                                                             2              0              9
./deploy/contratos/stop.sh                                                                                                                                            2              0              9
./deploy/cronjobs/stop.sh                                                                                                                                             2              0              9
./deploy/notifications/stop.sh                                                                                                                                        2              0              9
./mobile/arenco-app/android/app/src/main/res/drawable/launch_background.xml                                                                                           0              0              9
./mobile/arenco-app/android/app/src/main/res/mipmap-anydpi-v26/ic_launcher.xml                                                                                        0              0              9
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/facades/AdminUsersFacade.java                                                           3              0              8
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/facades/AuthManagementFacade.java                                                       3              0              8
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/services/AuthManagementService.java                                                     3              0              8
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/constants/ArencoFeatureFlags.java                                                               2              0              8
./backend/arenco-data-seeder/src/test/java/br/com/arenco/arenco_data_seeder/ArencoDataSeederApplicationTests.java                                                     3              0              8
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/facades/ArencoAuthLibUserFacade.java                                       4              0              8
./backend/libs/arenco-dtos/src/test/java/br/com/arenco/arenco_dtos/ArencoDtosApplicationTests.java                                                                    3              0              8
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/SyncStatus.java                                                                          1              0              8
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/PaymentSlipSettingsModelRepository.java                                           3              0              8
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/PreSessionOtpdModelRepository.java                                                2              0              8
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/ReceivedTitleModelRepository.java                                                 2              0              8
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/RoleModelRepository.java                                                          3              0              8
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/UserGroupModelRepository.java                                                     3              0              8
./backend/notifications/src/main/java/br/com/arenco/notifications/dtos/UpdateMessengerSettingsDto.java                                                                2              0              8
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/exceptions/PasswordRecoveryModelNotFound.java                                           1              0              7
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/facades/CustomerAuthenticationFacade.java                                               4              0              7
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/services/AuthenticationContactService.java                                              2              0              7
./backend/arenco-autenticacao/src/main/resources/application.properties                                                                                               2              1              7
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/config/PageSerializerConfig.java                                                                3              0              7
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/facades/ContactFacade.java                                                                      2              0              7
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/facades/ContactPreferenceFacade.java                                                            2              0              7
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/services/address/AddressService.java                                                            3              0              7
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/services/contact/ContactPreferenceService.java                                                  2              0              7
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/services/users/UserGroupService.java                                                            2              0              7
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/facades/customer/CustomerContratosFacade.java                                                 2              0              7
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/services/customer/ArencoCustomerContratosService.java                                         2              0              7
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/exceptions/ClienteSemDocumentoException.java                                                    2              0              7
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/orchestrator/SyncOrchestrator.java                                                              4              0              7
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/exceptions/CustomerBlockedException.java                                   2              0              7
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/exceptions/CustomerDisabledException.java                                  2              0              7
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/exceptions/InvalidSessionException.java                                    2              0              7
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/exceptions/InvalidSessionUserException.java                                2              0              7
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/exceptions/PasswordNotSetException.java                                    2              0              7
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/services/ArencoAuthLibContactService.java                                  2              0              7
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/services/BruteForceDefenseService.java                                     3              0              7
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/user/ContactDto.java                                                                          2              0              7
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/PasswordPattern.java                                                                     1              0              7
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/LoginOtpModelRepository.java                                                      2              0              7
./backend/notifications/src/main/java/br/com/arenco/notifications/facades/ArencoMessengerSettingsFacade.java                                                          3              0              7
./deploy/scripts/clean-all.sh                                                                                                                                         4              0              7
./frontend/clientes/src/boot/pinia.ts                                                                                                                                 3              1              7
./frontend/clientes/src/components/models.ts                                                                                                                          1              0              7
./frontend/clientes/src/env.d.ts                                                                                                                                      0              0              7
./backend/.idea/copilot.data.migration.agent.xml                                                                                                                      0              0              6
./backend/.idea/google-java-format.xml                                                                                                                                0              0              6
./backend/.idea/vcs.xml                                                                                                                                               0              0              6
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/dto/ResetPasswordRequestBody.java                                                       2              0              6
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/exceptions/NoContactPreferenceException.java                                            1              0              6
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/facades/ResetPasswordFacade.java                                                        3              0              6
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/config/ArencoClientesSpringConfig.java                                                          2              0              6
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/exceptions/BuildCustomerFiltersBadRequestException.java                                         1              0              6
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/exceptions/BuildEmployeeFiltersBadRequestException.java                                         1              0              6
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/exceptions/CustomerNotOnboardedException.java                                                   1              0              6
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/exceptions/InvalidDtoException.java                                                             1              0              6
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/exceptions/InvalidOtpException.java                                                             1              0              6
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/exceptions/IpNotInformedException.java                                                          1              0              6
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/exceptions/MultiplePasswordRecoveryTokenRequestException.java                                   1              0              6
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/exceptions/MultipleSessionsNotHandled.java                                                      1              0              6
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/exceptions/OldPasswordInvalidException.java                                                     1              0              6
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/exceptions/OtpExceededTriesException.java                                                       1              0              6
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/exceptions/RefreshTokenExpired.java                                                             1              0              6
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/exceptions/UserAgentNotInformedException.java                                                   1              0              6
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/exceptions/UserIdNotFoundException.java                                                         1              0              6
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/exceptions/UsernameAlreadyExistsException.java                                                  1              0              6
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/exceptions/WrongPasswordRecoveryTokenException.java                                             1              0              6
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/constants/ArencoContratosContants.java                                                        1              0              6
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/exceptions/ArencoContratosBadRequest.java                                                     1              0              6
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/exceptions/ArencoContratosConflict.java                                                       1              0              6
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/exceptions/ArencoContratosNotFoundException.java                                              1              0              6
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/exceptions/ArencoContratosStrategyNotFound.java                                               1              0              6
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/exceptions/ArquivoBoletoNaoEncontrado.java                                                    1              0              6
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/exceptions/BoletoFormatoInvalidoException.java                                                1              0              6
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/exceptions/BoletoNaoEncontrado.java                                                           1              0              6
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/exceptions/ConfiguracaoDeBoletoJaExistente.java                                               1              0              6
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/exceptions/TituloNaoEncontrado.java                                                           1              0              6
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/service/ArencoSincronizacaoClientesService.java                                                 2              0              6
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/service/ArencoSincronizacaoContatosService.java                                                 2              0              6
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/service/ArencoSincronizacaoEnderecosService.java                                                2              0              6
./backend/arenco-data-seeder/src/main/java/br/com/arenco/arenco_data_seeder/strategies/DataSeederStrategy.java                                                        3              0              6
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/constants/ArencoAuthLibConstants.java                                      1              0              6
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/exceptions/ArencoNoSuchAlgorithmException.java                             1              0              6
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/exceptions/ContactNotFoundException.java                                   1              0              6
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/exceptions/OtpNotFound.java                                                1              0              6
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/services/ArencoAuthLibUserService.java                                     2              0              6
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/services/impl/PasswordHistoryServiceImpl.java                              3             32              6
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/exceptions/IdNotFoundException.java                                                                1              0              6
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/AutomaticPaymentTargetUsers.java                                                         1              0              6
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/OtpType.java                                                                             1              0              6
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/SuspiciousActivityType.java                                                              1              0              6
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/UserState.java                                                                           1              0              6
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/BetaUserModelRepository.java                                                      2              0              6
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/BoletoAProcessarModelRepository.java                                              2              0              6
./backend/libs/messenger_lib/src/main/java/br/com/arenco/messenger_lib/exceptions/MessengerStrategyNotFound.java                                                      1              0              6
./backend/libs/messenger_lib/src/main/java/br/com/arenco/messenger_lib/services/MessengerSettingsService.java                                                         3              0              6
./backend/libs/messenger_lib/src/main/java/br/com/arenco/messenger_lib/strategies/SendOtpStrategy.java                                                                3              0              6
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/exceptions/ArencoLeituraDeBoletoException.java                                                           1              0              6
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/exceptions/ArencoSincronizacaoBoletosInterrompida.java                                                   1              0              6
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/exceptions/BoletoNaoEncontrado.java                                                                      1              0              6
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/exceptions/FalhaNaGeracaoDeBoleto.java                                                                   1              0              6
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/exceptions/FalhaNaRespostaDoBoleto.java                                                                  1              0              6
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/exceptions/FalhaNoUploadDoBoleto.java                                                                    1              0              6
./backend/libs/sync_lib/src/main/resources/META-INF/sync_lib.properties                                                                                               0              0              6
./backend/notifications/src/main/resources/application.properties                                                                                                     1              1              6
./frontend/clientes/src/App.vue                                                                                                                                       1              0              6
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/dto/UsernameAndTokenRequestBody.java                                                    2              0              5
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/records/ContratoOracleEClienteModelRecord.java                                                  3              0              5
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/records/ContratosEClientesOracleRecord.java                                                     3              0              5
./backend/arenco-data-seeder/src/main/java/br/com/arenco/arenco_data_seeder/services/DataSeederService.java                                                           2              0              5
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/agreements/SolicitacaoDeProcessamentoDeBoletosDto.java                                        3              0              5
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/utils/JoinFiltersOperator.java                                                                     1              0              5
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/AutomaticPaymentSendState.java                                                           1              0              5
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/FileType.java                                                                            2              0              5
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/JobType.java                                                                             1              0              5
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/JoinFiltersOperator.java                                                                 1              0              5
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/SendOtpResultEnum.java                                                                   1              0              5
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/TipoProcessamentoBoleto.java                                                             1              0              5
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/UserType.java                                                                            1              0              5
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/AuthenticatedPreSessionModelRepository.java                                       2              0              5
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/BoletoAProcessarEJobInfoModelRelationModelRepository.java                         2              0              5
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/PasswordRecoveryOtpModelRepository.java                                           2              0              5
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/SessionModelRepository.java                                                       2              0              5
./backend/libs/messenger_lib/src/main/java/br/com/arenco/messenger_lib/services/OTPMessengerService.java                                                              2              0              5
./backend/libs/messenger_lib/src/main/resources/META-INF/messenger_lib.properties                                                                                     0              0              5
./backend/notifications/src/main/java/br/com/arenco/notifications/config/ArencoNotificationsSpringConfig.java                                                         2              0              5
./frontend/clientes/.quasar/feature-flags.d.ts                                                                                                                        1              2              5
./frontend/clientes/.quasar/shims-vue.d.ts                                                                                                                            0              1              5
./mobile/arenco-app/analysis_options.yaml                                                                                                                             6             15              5
./mobile/arenco-app/android/gradle/wrapper/gradle-wrapper.properties                                                                                                  0              0              5
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/dto/UsernameRequestBody.java                                                            2              0              4
./backend/arenco-cronjobs/src/main/java/br/com/arenco/arenco_cronjobs/sync/ArencoDatabaseSync.java                                                                    1              0              4
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/authentication/PreSessionRecord.java                                                          2              0              4
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/AutomaticPaymentSendStrategy.java                                                        1              0              4
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/enums/Bank.java                                                                                1              0              4
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/EmailModelRepository.java                                                         2              0              4
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/MessengerSettingsModelRepository.java                                             2              0              4
./backend/libs/arenco-models/src/main/java/br/com/arenco/arenco_models/repositories/SMSModelRepository.java                                                           2              0              4
./backend/libs/arenco-models/src/main/resources/META-INF/arenco-models.properties                                                                                     0              0              4
./backend/libs/sync_lib/src/main/java/br/com/arenco/sync_lib/services/BoletosRemocaoService.java                                                                      1              0              4
./deploy/scripts/clean-logs.sh                                                                                                                                        3              0              4
./mobile/arenco-app/android/app/src/main/res/values/colors.xml                                                                                                        0              0              4
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/dto/ContactIdRequestBody.java                                                           2              0              3
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/dto/OtpRequestBody.java                                                                 2              0              3
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/dtos/ChangeCurrentUserPasswordRequest.java                                                      2              0              3
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/services/admin/impl/AbstractArencoTitulosService.java                                         2             32              3
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/services/PasswordHistoryService.java                                       1              1              3
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/authentication/PasswordLoginRequest.java                                                      2              0              3
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/authentication/SessionRecord.java                                                             2              0              3
./mobile/arenco-app/android/app/src/main/kotlin/br/com/arencoapp/arenco_app/MainActivity.kt                                                                           2              0              3
./mobile/arenco-app/android/app/src/profile/AndroidManifest.xml                                                                                                       0              4              3
./mobile/arenco-app/android/gradle.properties                                                                                                                         0              0              3
./mobile/arenco-app/devtools_options.yaml                                                                                                                             0              0              3
./mobile/arenco-app/ios/Runner/Assets.xcassets/LaunchImage.imageset/README.md                                                                                         2              0              3
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/dto/SessionDto.java                                                                     1              0              2
./backend/arenco-autenticacao/src/main/java/br/com/arenco/arenco_autenticacao/dto/WrongTokenErrorDto.java                                                             2              0              2
./backend/arenco-clientes/src/main/resources/application-prod.properties                                                                                              0              2              2
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/facades/customer/CustomerBoletosFacade.java                                                   1              0              2
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/facades/customer/CustomerParcelasAPagarFacade.java                                            1              0              2
./backend/arenco-contratos/src/main/java/br/com/arenco/arenco_contratos/facades/customer/CustomerParcelasPagasFacade.java                                             1              0              2
./backend/arenco-data-seeder/src/main/resources/application.properties                                                                                                0              0              2
./backend/libs/arenco-autenticacao-lib/src/main/java/br/com/arenco/arenco_autenticacao_lib/context/RequestData.java                                                   1              0              2
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/misc/CooldownErrorDto.java                                                                    1              0              2
./backend/libs/arenco-dtos/src/main/java/br/com/arenco/arenco_dtos/dtos/misc/ErrorDto.java                                                                            1              0              2
./backend/notifications/src/main/java/br/com/arenco/notifications/dtos/SmsDto.java                                                                                    2              0              2
./backend/notifications/src/main/resources/application-prod.properties                                                                                                0              1              2
./frontend/clientes/.quasar/dev-spa/quasar-user-options.js                                                                                                            7             12              2
./mobile/arenco-app/android/local.properties                                                                                                                          0              0              2
./backend/arenco-clientes/src/main/resources/application-hml.properties                                                                                               0              1              1
./backend/arenco-cronjobs/src/main/resources/application-dev.properties                                                                                               0              0              1
./backend/arenco-cronjobs/src/main/resources/application-prod.properties                                                                                              0              3              1
./frontend/clientes/.quasar/prod-spa/quasar-user-options.js                                                                                                           6             12              1
./mobile/arenco-app/android/.gradle/buildOutputCleanup/cache.properties                                                                                               0              1              1
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/aop/FeatureFlagAspect.java                                                                      0             84              0
./backend/arenco-clientes/src/main/java/br/com/arenco/arenco_clientes/aop/PerformanceCheckAspect.java                                                                 0             42              0
./frontend/clientes/.quasar/quasar.d.ts                                                                                                                               1              3              0
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
SUM:                                                                                                                                                               4297           1407          26002
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
